order_id,payment_type,payment_value
9b9993961d,credit_card,780
51b79a492b,boleto,64
a0ef08378f,credit_card,124
8591fef6d8,credit_card,126
805117edd0,credit_card,132
d002eb4aca,credit_card,100
c9f8b15e66,boleto,107
5a6bd33ae8,credit_card,114
5aaf535995,boleto,43
41ff579913,credit_card,170
206dc2e3ed,boleto,105
18fa229a82,credit_card,320
405ab8184e,boleto,54
6f0ac9b206,boleto,91
e015afedfc,credit_card,125
909818cba8,credit_card,20
68f5529a9d,credit_card,52
0ed46f17da,credit_card,82
e47ac2609c,voucher,4
4930f37130,credit_card,60
c0f6d1b5bd,credit_card,113
e3968a0c25,credit_card,65
57c6fa4668,credit_card,68
7b2e128ff2,credit_card,55
39841bda2c,boleto,27
2db72c1513,boleto,101
d7aea8cc5c,credit_card,87
7063584ebd,credit_card,107
f1340835d2,voucher,3
a66effce0c,credit_card,90
e4dba31c8d,credit_card,165
cf3b05f002,voucher,100
2930e165d2,boleto,57
417575a363,credit_card,122
049c19712a,credit_card,187
2ee73e51b8,credit_card,24
773091ea57,credit_card,55
660ad30c11,credit_card,65
7449c09ba5,credit_card,130
40f263da2f,credit_card,166
c16e485cad,credit_card,85
2583d08371,credit_card,46
09a72b0eeb,credit_card,424
85a0b57d40,credit_card,222
e81cc4ef80,credit_card,44
53ba9277ab,credit_card,39
90b77bb520,boleto,266
7659178719,credit_card,62
f3cd6fd2bd,credit_card,78
a7224f3eda,credit_card,32
89cee09007,boleto,46
8e26324677,credit_card,127
64b644100b,credit_card,107
2477eccf09,credit_card,105
dcd2b52b3f,credit_card,206
beaf95465b,credit_card,53
d97054c687,credit_card,68
547468fc94,credit_card,65
7bb345539a,credit_card,37
5885c796cb,credit_card,184
29bd5d4c7f,credit_card,131
35ff30856e,credit_card,133
e7db8e72d3,credit_card,32
6a561b1f3b,boleto,82
a1ed33176c,voucher,63
fa65dad1b0,voucher,0
023a60303f,boleto,75
b8667450c5,credit_card,20
29704af835,boleto,93
1e30314e6d,boleto,1057
62df2a6e81,credit_card,53
1fa4bffa65,boleto,79
499331448d,credit_card,133
4ce789d770,credit_card,43
c7950b20ba,credit_card,214
01a1553cdd,boleto,118
0fe8b4edfb,credit_card,56
61bd5e1a73,credit_card,111
d364ed0743,credit_card,108
1121eace8f,credit_card,401
16f391bc8f,voucher,250
fa7e8db523,boleto,52
246a20bc07,credit_card,267
4ec30ce1f0,credit_card,42
8fce31c913,credit_card,56
a805d7a514,voucher,49
f1e3357150,boleto,57
4797c6132f,credit_card,203
59cbe1b4d4,credit_card,51
d70eae092a,credit_card,33
d9956b0805,credit_card,3126
98974b076b,credit_card,121
627c1c3132,credit_card,180
90e4c72e83,credit_card,102
223a155e5d,credit_card,68
f9a559708e,boleto,137
01b15a896c,boleto,129
055e121a8c,credit_card,60
c0c7a73363,boleto,125
d89b392ad0,credit_card,168
e3aabf962e,credit_card,112
048f62c5f2,credit_card,82
d66a8247e1,credit_card,32
5d7e30ce84,credit_card,147
5cdbffacc3,credit_card,92
f2dca318c0,credit_card,121
2980c5c683,boleto,373
f635280954,credit_card,34
424324b09c,voucher,125
94c9f01794,credit_card,127
b193426dd4,credit_card,98
b3443b9956,boleto,418
814823738c,credit_card,76
f8f5a64c41,credit_card,29
1479096c26,credit_card,50
892aed123d,credit_card,57
758fb6b15a,credit_card,44
63e2061a44,credit_card,227
5add03213a,credit_card,96
aab057eadc,credit_card,308
b80b95480b,boleto,110
7962c29496,credit_card,159
e22988df4a,credit_card,75
32a0d90ee6,credit_card,105
1b1cfac7fd,credit_card,149
038f8b45fa,credit_card,27
b29379bd37,credit_card,226
af429aa4c6,credit_card,195
4f58570952,credit_card,149
a788947482,credit_card,47
4981c013f7,credit_card,49
2fac5c3079,voucher,62
c55bbd7d61,credit_card,184
d341bf7142,credit_card,99
17028de7d0,credit_card,213
642d9648ee,credit_card,63
c6a109284e,credit_card,347
3f63ce07f0,boleto,82
6228b5ff5e,credit_card,52
b67ec1ba15,credit_card,94
07b56b1c06,credit_card,297
fb68a5c83b,boleto,124
1d9a9731b9,credit_card,0
9a1b546ea5,credit_card,831
31663706a4,boleto,123
b2d1b05f79,credit_card,180
04ca915235,credit_card,113
d9644b981a,boleto,55
87ef9c6a3d,boleto,58
2d3518f1b5,credit_card,56
1bda6a57a0,boleto,185
17be921f29,credit_card,343
bf6b2de2bb,credit_card,90
04cbdd6817,boleto,56
4c18e8ddd1,credit_card,133
aaeb782b2c,credit_card,133
2e10c534d5,credit_card,296
1e7c4d7f10,credit_card,67
2c2d5bbb6d,credit_card,204
c12ae66799,credit_card,59
59f57538f2,credit_card,143
3358a4c41e,credit_card,43
7a1ba2b695,credit_card,64
9d38c8920b,credit_card,58
106b004da4,boleto,82
7c1568b712,boleto,287
59690ecbda,credit_card,63
6eccf2d285,voucher,6
43fe8de87e,credit_card,201
35837feff6,credit_card,307
7ef5eac715,credit_card,52
2d2eb6ad8c,credit_card,68
43e967533a,credit_card,556
900dccc7ef,credit_card,155
d8f3f6f587,boleto,119
fd192fd37b,credit_card,24
cea4a13d87,credit_card,46
e8aae0a8c0,credit_card,34
2ef6fc47bb,credit_card,101
0b7ca56dc6,credit_card,44
3929d3d5fb,credit_card,65
cf5b244fd1,credit_card,227
737750ec93,credit_card,309
a06726f9ce,credit_card,109
3018245b49,credit_card,29
97b4d83323,credit_card,103
f76c7ba4fa,boleto,61
e39bbac2f5,credit_card,176
24f17834d1,credit_card,221
fa7b6165ad,credit_card,135
1afd388dd8,credit_card,57
b528b4a581,credit_card,83
a2ab1f2615,credit_card,2
b49433c6d0,credit_card,135
2b1db95ad7,boleto,133
86f18e8bfc,boleto,115
3d44f7b0d4,credit_card,118
ac07d522ef,credit_card,87
3d2f2b0dbc,boleto,112
3cf0c41fd2,boleto,102
a15df16165,credit_card,78
2438d9ebc8,credit_card,143
2e2b499ad1,credit_card,31
3863d44c3e,credit_card,99
454b13a7e0,credit_card,198
474bc81adb,debit_card,51
21c3341507,credit_card,28
7562631916,credit_card,71
d367a93b21,voucher,122
17cdd5bdc8,boleto,34
e48714c58c,boleto,68
3bbbeac550,credit_card,158
ded50db70e,boleto,244
d016dcea41,boleto,118
820c39d59f,voucher,212
b88b8337c4,boleto,182
4dc81e6270,credit_card,72
c0bc6e5c9a,voucher,32
482b089862,boleto,218
881e07dca7,credit_card,182
97df953049,credit_card,98
7249180b70,credit_card,245
082730bdb0,credit_card,48
ee604aa0fa,credit_card,25
ca93131de2,boleto,74
e3a3cf20ed,credit_card,84
8b5bc96af9,credit_card,54
ed3b18e876,credit_card,69
d2d2408605,credit_card,71
1911d0f0f3,credit_card,153
016c6bb57a,credit_card,146
0e212b5df8,credit_card,115
bf5b783279,boleto,54
9ff8d80b8a,credit_card,117
fdae59a84d,credit_card,240
68894575c0,credit_card,52
7d7e322791,credit_card,51
77304ef371,credit_card,44
d15310130f,credit_card,514
1d2d07309f,credit_card,63
bf73c65f1e,credit_card,135
c7dc7be67e,credit_card,109
6b7d50bd14,credit_card,252
89d31974d1,credit_card,159
bc9a4a9c38,boleto,200
6d25b49ec2,credit_card,511
15ac0c27c4,voucher,4
06a6627d9c,credit_card,113
e5c1472672,boleto,146
0c58a94fb3,credit_card,138
6fbba1795f,boleto,105
f9cd682c98,credit_card,239
a21218028d,credit_card,729
f14a9b375f,credit_card,160
c2ed9a4ca7,boleto,277
87889791f7,credit_card,264
edd96b4f32,credit_card,45
3bc1ef297e,credit_card,116
7282f35aae,voucher,29
234ac296ce,boleto,90
202b0e2a72,credit_card,103
529e1bb30b,credit_card,75
9d47e048cd,credit_card,328
18b3b5404f,credit_card,291
c92bf2822e,credit_card,189
25bdb01ef5,credit_card,61
bd36f36524,boleto,114
be97eee4de,voucher,133
5bfff93bf1,credit_card,106
9f2d2d818c,credit_card,700
c5a6176838,credit_card,100
ccb379daf2,credit_card,91
6bca1e1153,credit_card,99
05028bf6da,credit_card,114
6912d1d57c,credit_card,335
b7d3b2799f,credit_card,49
da12fc2d67,credit_card,73
1b01e824ff,credit_card,105
5976280bcb,boleto,97
b6fa6ea37a,boleto,100
7ab1cf6be6,boleto,164
09eb1ae749,boleto,36
8b4b9c5ca1,boleto,36
9547cf4fe1,credit_card,65
3badf98514,credit_card,212
2583425d8f,credit_card,158
2eacc20f46,boleto,46
fe393d2abc,credit_card,104
7fe520f927,credit_card,153
6213bd5294,credit_card,76
a5da3a396d,boleto,40
22b1eef278,credit_card,99
a732abf936,boleto,61
f8033eab52,voucher,25
0fb89e55ba,credit_card,66
80d817467d,credit_card,132
258cf5931c,credit_card,57
73cdc34446,boleto,69
eeee9fc265,credit_card,57
9813a3dc93,credit_card,30
c9740baeef,credit_card,132
4953cbca0d,debit_card,21
ad2bc4bc90,credit_card,120
b46a7e15ca,credit_card,165
d715d369c3,credit_card,95
1046818158,credit_card,105
3c4c849af7,credit_card,184
ac19083507,boleto,83
3dd70a36f5,credit_card,117
461b40d4fc,credit_card,189
e744b459a8,credit_card,45
c60af7792f,credit_card,58
7570e5e9db,credit_card,98
228733587b,credit_card,35
5685bb7267,credit_card,75
832bc16322,credit_card,119
0c21f04246,boleto,43
2002ea16e7,credit_card,24
d648e16f2e,boleto,19
12d46788e7,boleto,173
a2c59c47f9,credit_card,456
afd40c7db0,credit_card,77
917c51358b,boleto,137
fa4f3680ff,credit_card,179
16b2484e51,credit_card,171
26bd26a21d,credit_card,156
68b73b2773,boleto,111
ef8e8348ba,voucher,76
4b6d65eba5,credit_card,61
47e1801bc1,credit_card,87
bc08ece5b2,voucher,115
faf8afba6b,credit_card,177
6f22c8fb3d,credit_card,318
1e73093ee7,credit_card,35
0b20c9791c,credit_card,45
3d76808da6,boleto,41
5c63162ff1,credit_card,10
15847be2cb,credit_card,99
d233630561,credit_card,133
1c39bf040d,boleto,113
a4f60531f7,boleto,89
45f5157692,credit_card,63
eddfc2187c,credit_card,155
559fb2cdf3,credit_card,171
0094d4660e,credit_card,309
3710f61b45,credit_card,1603
ed290fabcd,credit_card,319
b191ff55d8,credit_card,84
c2c6674097,boleto,28
4cdbab26da,voucher,34
9f9df59d88,credit_card,106
f724ab745f,credit_card,397
bcb9cb204f,credit_card,30
edbfaeb8ad,credit_card,878
1d59c61853,boleto,93
6a2d88acf5,credit_card,37
b4fda65026,credit_card,172
acb5e6e3b0,credit_card,54
43e8cdbf9d,boleto,149
56142b6c34,voucher,9
390b0aaeb6,credit_card,38
da32fa8117,boleto,46
d54668cf2e,credit_card,128
6e0f64efb0,credit_card,504
cec0dfdf44,credit_card,903
d0ba905881,boleto,29
401de49ffa,credit_card,79
29c69ae727,credit_card,36
f56822cb69,credit_card,131
1fb42df5f7,boleto,153
c80454d8f4,boleto,335
fd732412d4,credit_card,45
5b9075f242,credit_card,57
3e6a8242ed,credit_card,99
5039f5a43f,credit_card,171
b3bdfdb5c0,boleto,80
be7a9c3e52,voucher,1
9fce4af6a1,credit_card,111
306ea671aa,credit_card,28
bc10788436,credit_card,129
227d9fcfc9,credit_card,33
d5cdc053cd,credit_card,102
11e77f7b11,credit_card,104
d155a1a261,credit_card,115
ef3b6bd27a,boleto,116
a01f943f4a,credit_card,111
af88e18cde,credit_card,37
a5feb0197f,credit_card,38
b60e330e00,voucher,37
23d4f61b83,credit_card,107
2cc92a4a1c,boleto,46
b337ccac04,credit_card,32
73827caed8,credit_card,259
977864c01c,credit_card,52
d468c8e289,credit_card,61
cf50674c84,credit_card,125
df30f88407,credit_card,361
b22c78b69e,boleto,228
59a1c1915a,credit_card,222
623d9c7205,boleto,26
092dd56170,credit_card,63
2fa9493ca5,credit_card,92
9a9c8bac5d,credit_card,38
72b5838d29,credit_card,107
875011f2f7,credit_card,43
7c20478510,credit_card,36
7b2e06fd0a,credit_card,88
75af1e1795,boleto,37
e343a798d6,boleto,70
569845b2e8,credit_card,248
2f6bbf69e7,boleto,40
ee27a6c585,credit_card,57
8c5318153b,credit_card,98
a0d35026fb,boleto,836
d020f5569b,boleto,122
c2485fbf26,boleto,178
25148bab08,boleto,87
94aa3ae1cb,boleto,54
cc672aa344,credit_card,76
3204d768f4,boleto,133
072a8923b8,boleto,37
e37cbc5ed7,credit_card,73
1c07c0999a,debit_card,114
b2634f19a1,credit_card,37
af3825173c,credit_card,135
999e9472d9,credit_card,60
65a922b4c6,credit_card,54
1d400d95c6,credit_card,95
aaa4688b6d,credit_card,76
be51f35064,credit_card,132
0ebd409ca3,credit_card,25
0cb2239ee3,credit_card,113
976d43cb79,credit_card,125
1c5072c286,credit_card,134
b55b20186d,credit_card,41
7d5ff38bbe,boleto,67
ff1a5ab32e,credit_card,302
f9d6e4f177,credit_card,149
5402b020da,boleto,39
b155ee52cd,credit_card,32
2462c45b71,boleto,33
d0dcef5f81,credit_card,52
02119fc90b,boleto,112
7f167760bc,credit_card,94
97a93af608,credit_card,192
6cd070c4e8,boleto,160
9964c2007b,credit_card,395
ebfc413b21,credit_card,148
42da631a2f,boleto,149
ac91b5810b,credit_card,71
b754544502,credit_card,137
032cf75b69,boleto,141
1fe230babd,credit_card,59
4c0b7cef00,boleto,25
27c23f89fe,boleto,254
03eea4a8ec,credit_card,201
9ff047a163,boleto,78
93f3ccc863,credit_card,139
9c14756d01,voucher,71
0241b276e1,credit_card,101
23cb58815b,boleto,48
1ea65cecbb,credit_card,50
0580cfd05d,voucher,69
8024bee268,credit_card,28
f6bc6adf1c,credit_card,23
21925ec4d0,credit_card,348
521a5e451c,credit_card,62
71dc9d3a6d,credit_card,62
7da78752e9,boleto,87
282173a7e5,credit_card,91
356ea36ebe,boleto,120
2b40731966,credit_card,125
30dbde4bdf,credit_card,176
d3d01ef120,credit_card,143
596c6d7a66,credit_card,26
df5097a15b,credit_card,266
a54247c75d,credit_card,79
de9dfc1fb1,boleto,198
7f55441ba7,boleto,69
311f414d34,credit_card,56
09322de5d2,credit_card,132
083b812dd4,credit_card,30
5acf62946a,credit_card,243
62e975f28a,credit_card,0
73a12daa7a,voucher,80
f526502583,credit_card,17
3c9e706b29,boleto,384
1e8c4aa087,boleto,49
3138567550,credit_card,64
5938114522,credit_card,117
e82f641c07,boleto,118
87bad43228,boleto,83
60e04ef7b6,credit_card,73
0a18d00cb6,credit_card,99
7ad0fb12f6,voucher,29
97ce9044c8,boleto,87
41713846ac,boleto,132
d6e60ce702,boleto,470
8300640f83,credit_card,66
ee651bae2f,credit_card,112
1c94a449dc,credit_card,90
8531967514,credit_card,73
9eddcb9c8c,credit_card,48
851c72a772,credit_card,106
765d8e5f6a,voucher,46
c3e808e0ab,boleto,29
b62f088b10,credit_card,138
92c5a4ffbd,boleto,68
329b935dc9,credit_card,34
314b1e0bb8,credit_card,53
25cdbf3631,credit_card,225
bd069f6bcf,credit_card,412
dc2abb2952,credit_card,836
a0fdcd775c,credit_card,71
f51fb43d2d,credit_card,46
4d605dc9c5,credit_card,71
430d109ed8,boleto,180
9d8ad56c21,credit_card,29
c6735c93a3,credit_card,155
8ca5bdac5e,voucher,25
fec086a14f,credit_card,162
50ef6a06a5,credit_card,49
860e7b15d9,credit_card,241
4282e2353b,credit_card,123
1b70a3be34,credit_card,238
9b683f7f05,credit_card,192
8a93a08970,credit_card,121
7779c2699c,credit_card,60
f4ffbf5a60,credit_card,172
46ee18d54b,credit_card,80
50fe82ce97,credit_card,13
70d93481cf,credit_card,75
6bc5da0239,credit_card,112
4069c48993,voucher,16
178955fdb7,boleto,67
3c84226189,credit_card,618
dfbf5b1075,credit_card,74
4571438882,credit_card,375
4dcbd5ebfc,credit_card,132
676a0d0cd3,credit_card,149
1b76802b72,voucher,130
aa447b34c5,credit_card,27
a37899c3ad,credit_card,322
387782f617,credit_card,522
d30680568a,credit_card,126
1bc7434bd3,boleto,104
dfd1a72f02,boleto,295
0c4a286213,voucher,20
338d39656f,credit_card,81
e4701cf302,voucher,31
ec7ce26488,credit_card,140
011108c8a3,credit_card,691
69933502bb,credit_card,190
5dee4f20da,credit_card,201
be7f750bcb,boleto,103
c5b859a429,credit_card,343
3068ff17db,credit_card,36
541e38b8cb,credit_card,118
24496db5f9,credit_card,983
642c72a626,credit_card,44
ba3a3c2c3f,boleto,64
a0b07a92ce,voucher,173
3482fd5db0,boleto,686
fe030f56dc,credit_card,143
88ef4dd86c,credit_card,69
b66e31de6d,credit_card,106
cacb3120dc,credit_card,172
89875b3e82,boleto,24
88d1d22670,credit_card,90
f3b0e97ac6,credit_card,18
23dd9b9b8e,credit_card,81
7a067b571c,credit_card,246
4575514957,credit_card,112
eb529b6aa8,credit_card,40
a92e629065,credit_card,90
bd06bffcca,credit_card,196
32239ca49d,credit_card,162
eacb21138e,credit_card,48
104b8d0ca4,credit_card,55
4fe87ba02f,voucher,20
5e610a7e5b,credit_card,57
4969cddf1c,voucher,18
22ff296bec,credit_card,146
4bf39eca09,credit_card,51
c3a69fde48,credit_card,66
b1c1cc09ff,credit_card,133
6fac795953,credit_card,80
b0ff3393cf,credit_card,27
a1123c9347,credit_card,218
b41be8fdec,credit_card,46
161743a94a,boleto,221
a7982d7c8e,credit_card,105
6c175759bc,boleto,100
c1fbc7155e,credit_card,109
217bb07ca5,credit_card,29
67859bd028,credit_card,63
bc54f31e7b,credit_card,99
e733891de1,voucher,109
60b937da90,credit_card,37
7c67e69218,credit_card,98
58b3c61516,voucher,25
55fb38301e,credit_card,194
0c40dfe412,credit_card,169
835c437161,boleto,168
b0824d7e22,credit_card,128
53d3436f66,credit_card,25
ba0db9f92a,credit_card,57
89cfcb7185,credit_card,59
e076d90a9d,credit_card,152
27a2251d56,credit_card,112
b213718ea6,credit_card,145
414a59b4de,credit_card,43
5e01f3bd33,boleto,196
9d56875afa,credit_card,249
143a94013d,credit_card,34
5a45d91a6a,credit_card,109
b03fd938df,credit_card,137
ca8446e47a,voucher,12
8e7c4bc6f8,debit_card,93
55a49914f3,boleto,126
c71aa75fb0,debit_card,46
6a9220b640,credit_card,172
9079949c45,credit_card,60
0345ba423e,credit_card,83
5a39aece77,credit_card,68
847e04c1fa,voucher,45
65c1539b20,voucher,65
0fe5606eaf,boleto,70
558c1baea4,credit_card,206
6a29741b0e,credit_card,190
b0b55c59d2,credit_card,150
3aa2bb5da8,credit_card,53
37e3f45ce7,credit_card,172
6f1ea17aaf,credit_card,67
32fef9bb0f,boleto,116
11c6249a45,credit_card,93
42e8893e9d,credit_card,110
cd7d5eba4c,boleto,165
4baefe0b13,credit_card,512
36eb70069f,credit_card,65
9e89e45d01,credit_card,314
f503bf4df1,boleto,131
cdc90cad1e,credit_card,354
6c6f90f3d4,credit_card,76
57d798526b,credit_card,40
cea9ccd3a5,credit_card,437
cbfe74ef85,credit_card,119
37b5f8fa66,boleto,195
1e359230c9,credit_card,48
96c0941a87,credit_card,33
7590e5484e,credit_card,105
8086a62681,credit_card,283
4cb8dd7ed3,credit_card,1429
8b57c0e23a,credit_card,156
bdcf9c2f3e,voucher,151
f8d6824872,credit_card,149
9ca7ad0b7a,credit_card,123
9015087bd3,credit_card,255
40e6e449d7,boleto,176
bc45b02374,credit_card,344
6c2df33298,credit_card,25
cb7a2c6ea8,credit_card,63
6b654c2dc2,credit_card,46
a24f325e05,boleto,68
d5b1560bb4,credit_card,59
bb51d990e1,credit_card,69
7b7f464355,credit_card,141
6e91641701,credit_card,128
a524add4c9,credit_card,87
8711e162ef,credit_card,112
011080783e,credit_card,47
80b822f372,boleto,122
af7b6d2963,credit_card,83
80c86e92ee,boleto,42
1e6f350c90,voucher,13
66f943fd42,credit_card,74
6f7ea3cb9f,boleto,391
b85940effc,credit_card,194
2e95196ae3,credit_card,43
a917e3eec0,credit_card,31
20f837a22a,voucher,29
4e77184280,credit_card,105
3200257acc,credit_card,333
7ce6830950,boleto,96
7ca8f2556a,boleto,158
1e648b2136,credit_card,82
e6b1fa2255,credit_card,61
6b2e6953c1,credit_card,348
839f89fab4,credit_card,220
c2969f4247,boleto,40
decde2051f,credit_card,733
4d458ae78b,boleto,66
ed3d229ff5,credit_card,36
041cbce90c,credit_card,193
7c71c859e8,credit_card,135
837ca96a36,credit_card,183
0f1e7bf865,credit_card,39
bc8206fa80,boleto,177
cb2e2bf4d2,credit_card,44
9b81605326,credit_card,323
148a81c053,boleto,81
8ca35ef936,credit_card,62
bc6e05c333,credit_card,76
fb2e80e3aa,credit_card,136
f63a31c334,voucher,19
5c12fa0af0,credit_card,62
733a9dcebb,credit_card,266
bff7e59073,boleto,654
fd50846b20,credit_card,75
74ea3815fc,credit_card,131
c1a8cd7002,credit_card,33
da76e3c8bc,boleto,40
54544d34fc,credit_card,35
de98a62698,credit_card,238
f9651b358b,credit_card,315
1cd10971ff,credit_card,576
34e7cd696a,credit_card,237
7516210b50,boleto,57
3f061223cd,boleto,125
6c0579db27,boleto,71
3b7a97d5bd,credit_card,522
660076a240,credit_card,64
e92dbc16b2,voucher,33
e9d9bbc83e,credit_card,86
8d79387c94,voucher,49
0c40becf66,credit_card,38
91be088e70,credit_card,114
e544af259c,boleto,27
7af8a0c8e4,boleto,68
f1084769a9,credit_card,67
83eeee55d2,credit_card,95
62c0ac109b,credit_card,296
833d827e76,boleto,105
e6f4dcae8f,credit_card,149
fe6d6acf47,credit_card,37
a7cc3c29f6,boleto,160
eb659e24ed,boleto,41
4c05a3711a,boleto,42
69179b97c4,credit_card,159
fe89c2d780,credit_card,172
567cb4e829,credit_card,185
4444ee622d,credit_card,201
ebb30219be,credit_card,184
2d9a709258,credit_card,44
779078ac80,credit_card,293
b98ebf2843,credit_card,86
eb3f33b48e,debit_card,98
11c3ec3966,credit_card,78
c533856d03,credit_card,170
02c84deb7a,credit_card,34
90f7af0187,credit_card,150
7f6209da87,voucher,36
c9739ce4c2,credit_card,25
aced4ae5d9,boleto,68
115cf7c242,boleto,55
57a7b18332,boleto,72
0e66c646ef,credit_card,410
b771e62d71,credit_card,144
b36f1b439a,debit_card,147
cf18f775a1,credit_card,68
437f5369f1,boleto,1938
28e3d43985,credit_card,49
4b50640b1e,credit_card,73
410d24bf20,credit_card,526
0f2feb76d5,credit_card,184
825df75b7a,credit_card,112
54eb0622bf,credit_card,124
10247742e0,credit_card,1817
4189bed5bc,boleto,82
117db2f85d,credit_card,217
406a5ab514,credit_card,109
586949fae7,credit_card,126
63ca01852c,credit_card,149
afff419a18,credit_card,150
a376f17ec6,boleto,80
9defaf92cf,credit_card,62
f8fd2ac962,credit_card,69
cc92b6f226,credit_card,52
2c48969e48,credit_card,123
5fcc267096,credit_card,89
61fb2aed86,boleto,214
e15c629637,boleto,144
c177f5a6ca,credit_card,106
3d02ec6565,credit_card,61
ae24b4bd36,credit_card,154
3ed2950dfa,boleto,44
6cbe1e11a1,credit_card,73
992896ae12,credit_card,96
19cfcf45fc,credit_card,121
c1218dcc23,credit_card,31
a3bebc15aa,credit_card,142
00a4d94df1,boleto,59
7a1fadde9a,boleto,56
1ca238d5d4,credit_card,703
4fee3f207d,credit_card,147
c80521d90a,credit_card,103
fc8088acbc,credit_card,56
bf3381b72a,credit_card,414
b78392b7c3,boleto,231
05f24644b8,credit_card,396
086d49a75d,boleto,175
ffdda91cd9,credit_card,65
931e76c33f,credit_card,77
3bf8bde9ea,credit_card,288
60f7dee462,credit_card,193
545c329642,voucher,132
2ad4b2ebb2,credit_card,65
a9d1aee0bd,credit_card,141
5b9f98f4f7,credit_card,63
b0cd3123ec,credit_card,197
25b0aadbfd,credit_card,387
8d68d7bd9c,credit_card,103
7b8b1e2fbb,boleto,59
809866afc4,voucher,50
57b9cf4a37,credit_card,294
a6c1ae4d48,credit_card,218
275c954b14,credit_card,116
bcedf990f0,boleto,59
b7d0e451b9,voucher,87
de60de4b79,credit_card,44
d231fd01d6,credit_card,101
57bc74eb1e,debit_card,131
cc72dd3008,credit_card,77
31e20f393d,boleto,87
0fa1fab1d7,credit_card,269
37291588c0,credit_card,29
df6eeef04a,credit_card,74
b08b60cece,credit_card,64
3ac745c240,credit_card,87
0b528dd823,credit_card,208
9ab7e83865,credit_card,78
5595480d37,boleto,186
42cba4864b,boleto,154
1c0f9417f5,credit_card,49
44eebc94f0,credit_card,65
61d3a21432,credit_card,88
a9cc212b2e,credit_card,42
8af28fda2e,credit_card,166
a5bc76cff5,credit_card,193
41ce1e9cd5,credit_card,247
ff9286bbe2,boleto,40
49d10d709e,credit_card,153
8ed3cf9546,credit_card,166
d442153967,credit_card,45
4cc0192e89,credit_card,260
83770d60d2,credit_card,416
742cbcd370,credit_card,69
e833d2324c,credit_card,23
ceddfcaa82,credit_card,222
4f12293458,credit_card,53
2f1642c8c5,credit_card,181
19225676ff,credit_card,85
13badfaf0f,credit_card,88
037fdead4a,credit_card,95
b6c1b51d37,credit_card,168
116debdd57,credit_card,87
7bc88bda58,credit_card,116
4420cbe16c,boleto,407
4596e47853,credit_card,125
89c037e2b7,credit_card,133
ec0eba3b4f,credit_card,133
e4a9759ef4,credit_card,111
b992cd122d,credit_card,156
42eb921de6,boleto,118
ba657defc0,credit_card,50
b4c788b394,credit_card,88
ed3d229ff5,voucher,12
f2fd4e0fc1,credit_card,35
e9b5d1d443,credit_card,62
96ddb28434,credit_card,92
a8d0b508b8,credit_card,785
c3541701eb,credit_card,306
e32eb57374,credit_card,75
8bad870bb8,credit_card,55
d7033967b0,credit_card,221
de886fcb58,credit_card,206
23596e6832,credit_card,89
104b40dd52,credit_card,62
cfed34f41a,credit_card,178
5451f2c090,credit_card,96
53aef74d5e,credit_card,94
24b2d43470,boleto,109
196a70ab3b,boleto,14
ce2f6c44bc,credit_card,145
42274fe831,boleto,95
e219ad747a,credit_card,268
7eb4ea83c2,credit_card,66
8618c8cd26,boleto,151
154f07e395,boleto,117
1af4acf47f,boleto,176
056ea0ed4a,credit_card,302
dbf27f7586,boleto,121
9fb578d8a9,credit_card,72
53ae19e61b,credit_card,129
4ebadc22cf,credit_card,34
201164b89b,voucher,62
a790d27c03,credit_card,165
5def57005a,credit_card,344
21fd7f6e3a,credit_card,65
bd939febd5,credit_card,173
73d8cba28b,credit_card,194
da64839e98,credit_card,46
686c88e6a0,credit_card,755
939000c8dd,credit_card,134
4b04e5a08d,credit_card,43
ab25d035ab,credit_card,268
4a6779a79e,boleto,230
341f9a0cec,credit_card,36
6fed61864e,credit_card,40
4a6de96da1,boleto,48
1218b7b8dc,credit_card,99
13cde3630a,credit_card,69
82daed31f8,credit_card,96
fc4751be4b,boleto,42
2dc5825eb6,credit_card,35
b4eb90d259,boleto,56
9703eb84b4,boleto,55
cd0a8ee279,credit_card,251
9c06233aa4,credit_card,71
d5d6f9b551,credit_card,225
4d670bfb2b,credit_card,117
6c1798a957,credit_card,132
725bd1de71,credit_card,47
8a20690ced,credit_card,63
007ec946d4,boleto,43
a555413619,credit_card,348
aeeab8637d,credit_card,133
cc38f8f907,credit_card,616
b095ce1bfa,credit_card,57
9b2599fdc1,credit_card,73
43d5113f8c,credit_card,213
5bb65b26f2,boleto,80
cc12de2df2,credit_card,126
ccb493a84c,credit_card,43
8c66073666,credit_card,101
f1a82d0030,credit_card,80
19f0439c31,credit_card,48
5cca397d52,credit_card,98
b8d5cd6eb8,voucher,20
7653f0e549,credit_card,107
eeb725ce8c,credit_card,148
94961fc249,boleto,128
9981f1a6ab,credit_card,77
56c26c7e1d,credit_card,75
73a1b2c642,boleto,111
33632083b7,credit_card,44
d8ded99e3d,credit_card,60
651a0587f2,credit_card,131
2fdca5b740,boleto,81
da98211dfd,credit_card,66
fd70c48e9f,credit_card,153
e15b3b9317,boleto,284
25c67de908,boleto,88
7adfd8b024,credit_card,194
e4a4383d0e,voucher,56
18323bf515,credit_card,113
14772df2ec,credit_card,46
fd0abe8d74,boleto,31
5515bb89b5,credit_card,53
38e58cdf27,credit_card,316
5f0d307ca6,boleto,217
d87a96586b,credit_card,197
d82b18538d,boleto,77
