product_id,product_photos_count,product_length_cm,product_height_cm,product_width_cm,product_category_name,product_weight_kg
0eae0d3fd2,3.0,16.0,6.0,11.0,health_beauty,0.15
518cd5de36,1.0,23.0,21.0,21.0,sports_leisure,1.25
08ef02b6aa,1.0,16.0,12.0,11.0,bed_bath_table,0.25
671e7e145b,2.0,16.0,2.0,11.0,watches_gifts,0.2
980036ff32,9.0,16.0,9.0,11.0,cool_stuff,0.6
da1b02f306,1.0,17.0,15.0,12.0,toys,0.25
386f49ab30,2.0,47.0,21.0,41.0,bed_bath_table,3.4
4c4ac406dc,1.0,38.0,8.0,33.0,bed_bath_table,0.7
e17f3829ef,5.0,64.0,5.0,39.0,auto,6.875
8bfcd04b54,5.0,17.0,19.0,14.0,housewares,0.15
2d40d83fc9,1.0,40.0,15.0,40.0,furniture_decor,0.4
7958e96171,1.0,19.0,37.0,20.0,cool_stuff,5.25
ef95321bde,5.0,56.0,76.0,27.0,toys,16.1
96ce4ff642,1.0,43.0,79.0,41.0,housewares,19.05
c8149e3fab,1.0,18.0,11.0,13.0,watches_gifts,0.717
00dc8a1b2d,6.0,42.0,17.0,17.0,computers_accessories,1.55
e63cb7bb4e,1.0,41.0,64.0,37.0,health_beauty,12.95
4439198baa,1.0,24.0,42.0,11.0,toys,1.1
2350c74f45,1.0,50.0,2.0,37.0,home_appliances,1.65
4e53a45304,2.0,17.0,35.0,32.0,computers_accessories,0.25
4573d8f4eb,1.0,18.0,8.0,13.0,home_appliances,0.15
217967bea3,1.0,22.0,6.0,16.0,electronics,0.1
f9a1a72d40,,17.0,10.0,16.0,other,0.7
9fe9a0df68,2.0,23.0,23.0,23.0,sports_leisure,0.25
79be3804af,2.0,13.0,9.0,11.0,computers_accessories,0.05
363447257f,3.0,24.0,15.0,15.0,housewares,0.4
06a63a471d,3.0,16.0,16.0,16.0,perfumery,0.7
10dd77710d,3.0,27.0,10.0,28.0,sports_leisure,0.4
8d5bbc001d,4.0,33.0,17.0,33.0,sports_leisure,0.475
6603a1f90a,5.0,28.0,35.0,50.0,small_appliances,16.2
246bb37477,2.0,18.0,12.0,18.0,consoles_games,0.6
397bb9c5f8,1.0,16.0,4.0,11.0,sports_leisure,0.15
4472f44fc5,1.0,19.0,12.0,14.0,toys,0.283
c7396c42f7,1.0,16.0,5.0,16.0,fashion_bags_accessories,0.1
898db7c790,1.0,29.0,23.0,16.0,sports_leisure,0.975
fbce52c4e7,4.0,17.0,8.0,12.0,garden_tools,0.207
bbe3b0d92d,3.0,18.0,11.0,14.0,fashion_bags_accessories,0.3
d39aa436f0,2.0,26.0,12.0,18.0,perfumery,0.3
04a4e9d8c0,1.0,50.0,12.0,18.0,sports_leisure,0.5
e5658bcc41,1.0,38.0,7.0,31.0,bed_bath_table,1.3
7f9475c2e9,2.0,56.0,38.0,48.0,bed_bath_table,17.1
eaf932b5c1,2.0,20.0,20.0,20.0,construction_tools_safety,0.3
3f14d74054,1.0,19.0,14.0,13.0,computers_accessories,0.321
7c9d0c4f31,1.0,16.0,16.0,11.0,perfumery,0.2
e91ff7c20f,2.0,36.0,18.0,27.0,health_beauty,2.3
245934f7e4,1.0,16.0,16.0,15.0,health_beauty,1.5
1336ffed1e,3.0,18.0,16.0,16.0,health_beauty,0.1
c4e5ffa259,1.0,25.0,10.0,25.0,computers_accessories,1.075
f2dd3514de,2.0,16.0,16.0,16.0,watches_gifts,0.5
52d7462298,2.0,30.0,20.0,20.0,sports_leisure,2.2
f890ca4c2a,1.0,16.0,14.0,14.0,watches_gifts,0.575
be751484da,1.0,30.0,6.0,19.0,home_construction,0.45
ebf5a1e0cf,,25.0,25.0,25.0,other,0.45
ec2f95440d,2.0,20.0,16.0,16.0,audio,0.3
e19ed24240,3.0,26.0,11.0,12.0,cool_stuff,0.4
afe60f026d,1.0,26.0,13.0,12.0,computers_accessories,0.633
0bdd9a52d1,5.0,16.0,2.0,20.0,watches_gifts,0.25
906d93d08e,4.0,49.0,28.0,18.0,baby,0.984
8b6ede776c,2.0,16.0,2.0,20.0,computers_accessories,0.4
c2a9a78ad1,1.0,16.0,22.0,15.0,books_general_interest,0.25
10aa0f6833,1.0,20.0,16.0,15.0,computers_accessories,0.899
a85151563a,2.0,50.0,20.0,40.0,pet_shop,6.7
203270865d,1.0,17.0,11.0,12.0,watches_gifts,0.45
5a4491fb73,1.0,27.0,9.0,14.0,sports_leisure,0.3
0cdb6853db,1.0,31.0,33.0,31.0,sports_leisure,2.7
9ca3b0037a,3.0,25.0,64.0,25.0,furniture_decor,9.3
152e246b33,2.0,69.0,11.0,11.0,furniture_decor,1.55
11932ee7ef,2.0,31.0,19.0,22.0,pet_shop,0.65
48d402f7e2,1.0,30.0,12.0,16.0,health_beauty,0.25
c50ca07e9e,1.0,25.0,14.0,18.0,health_beauty,0.125
5a2de1e2c4,6.0,16.0,16.0,16.0,furniture_decor,0.2
0b7eae36ce,1.0,20.0,14.0,16.0,electronics,0.249
8999ae93f9,1.0,16.0,14.0,16.0,furniture_decor,0.4
01bacce2c7,2.0,38.0,39.0,38.0,housewares,1.0
c98e85b5ad,3.0,19.0,12.0,14.0,industry_commerce_and_business,0.35
aa48e6651f,1.0,27.0,16.0,34.0,garden_tools,1.55
bb6b6e1734,2.0,16.0,11.0,11.0,watches_gifts,0.25
cd367ee6a2,4.0,16.0,15.0,17.0,sports_leisure,0.51
a7e3c4e94e,1.0,16.0,2.0,11.0,perfumery,0.5
bbde277e9a,2.0,20.0,5.0,20.0,construction_tools_construction,0.2
ac9fba4745,1.0,24.0,5.0,22.0,watches_gifts,0.425
4fc5968ccd,2.0,73.0,34.0,22.0,furniture_living_room,10.85
5650f9e1f7,1.0,16.0,11.0,12.0,sports_leisure,0.4
b7545fcb68,1.0,45.0,15.0,35.0,bed_bath_table,5.55
fd1446e03c,5.0,24.0,7.0,14.0,stationery,0.25
9c338bc8b9,3.0,63.0,37.0,29.0,housewares,12.8
dc36a7859b,2.0,41.0,21.0,21.0,furniture_mattress_and_upholstery,2.5
9881e1d802,5.0,33.0,12.0,33.0,bed_bath_table,1.7
3ea7e516d5,2.0,16.0,8.0,11.0,fashion_bags_accessories,0.2
e87c931c62,1.0,29.0,2.0,28.0,bed_bath_table,0.833
68c923fddf,1.0,42.0,25.0,15.0,cool_stuff,1.0
5ec1f2abfc,3.0,21.0,16.0,16.0,auto,3.55
92c7ec8419,1.0,37.0,15.0,26.0,bed_bath_table,2.0
044b06b901,1.0,27.0,25.0,26.0,sports_leisure,1.979
015dfd6612,4.0,17.0,28.0,11.0,housewares,0.3
acd9158ab2,2.0,40.0,12.0,45.0,pet_shop,2.3
040b8534cb,1.0,68.0,25.0,44.0,costruction_tools_garden,13.1
c7208c1767,2.0,34.0,12.0,16.0,housewares,0.35
9c204ffd5c,6.0,55.0,17.0,48.0,bed_bath_table,2.555
d578aee40a,4.0,30.0,30.0,30.0,toys,0.5
ec5b3c8bb7,1.0,65.0,18.0,28.0,home_comfort_2,0.7
b8d33fa8d1,1.0,20.0,15.0,15.0,auto,0.3
691f932fd9,6.0,69.0,11.0,11.0,furniture_decor,1.55
c105ffe563,1.0,16.0,16.0,16.0,perfumery,0.3
6bb8a2ca13,3.0,16.0,2.0,13.0,computers_accessories,0.2
b0d541ceb6,3.0,56.0,15.0,15.0,auto,7.6
58327c5dd6,1.0,34.0,41.0,33.0,toys,1.74
67d1a56495,1.0,8.0,13.0,8.0,pet_shop,0.275
7d4e1dfb0a,5.0,16.0,2.0,11.0,watches_gifts,0.2
3ce7358fb6,5.0,48.0,9.0,21.0,electronics,6.2
5ebd7b81df,2.0,20.0,20.0,20.0,watches_gifts,0.55
b03e4fe0ee,3.0,50.0,20.0,40.0,home_confort,6.7
91d61438eb,3.0,19.0,3.0,11.0,telephony,0.09
8db26005b1,1.0,16.0,13.0,14.0,computers_accessories,0.138
0a50b90cd0,5.0,78.0,4.0,47.0,auto,5.6
826990bc0a,2.0,37.0,16.0,19.0,bed_bath_table,3.733
5209af441a,2.0,69.0,11.0,11.0,baby,3.0
14d171d504,1.0,16.0,10.0,16.0,bed_bath_table,0.6
b4fc7e84dc,1.0,22.0,27.0,22.0,sports_leisure,1.3
7697c75660,1.0,19.0,17.0,18.0,musical_instruments,0.733
dec0886d64,2.0,16.0,46.0,38.0,luggage_accessories,0.875
a4536c45a6,1.0,29.0,13.0,12.0,stationery,0.55
863c150f77,1.0,27.0,24.0,23.0,health_beauty,0.534
04329467c8,3.0,42.0,25.0,15.0,baby,1.55
49e9e2a6f7,2.0,20.0,6.0,15.0,cool_stuff,0.05
d41fdddc34,1.0,45.0,45.0,50.0,furniture_decor,14.0
f42b998480,1.0,30.0,5.0,33.0,toys,0.5
63c06d40ea,1.0,18.0,4.0,12.0,telephony,0.25
3bb1adc532,1.0,22.0,18.0,30.0,food_drink,0.725
b1c565d4fd,2.0,25.0,20.0,35.0,housewares,0.15
520ac02e0e,1.0,50.0,2.0,37.0,home_appliances,1.45
4e62b4abde,1.0,48.0,8.0,39.0,bed_bath_table,1.55
93ad397044,3.0,16.0,10.0,17.0,watches_gifts,0.4
515b41ca14,1.0,16.0,16.0,16.0,sports_leisure,1.2
6d43aa08ee,5.0,20.0,31.0,30.0,toys,1.0
fa642cf83f,1.0,20.0,10.0,12.0,health_beauty,0.25
6463e44231,1.0,19.0,10.0,15.0,health_beauty,0.35
9934888916,1.0,20.0,20.0,20.0,auto,0.3
b10eba910a,1.0,51.0,4.0,41.0,bed_bath_table,0.55
2856a85030,2.0,21.0,7.0,14.0,telephony,0.15
3eab174ff7,4.0,33.0,13.0,20.0,signaling_and_security,1.2
da7da0c2d3,2.0,17.0,7.0,12.0,garden_tools,0.1
195d8e9183,3.0,27.0,22.0,39.0,cool_stuff,1.0
246d85d189,1.0,42.0,25.0,15.0,cool_stuff,1.65
4253d0bdfe,1.0,40.0,10.0,30.0,furniture_decor,1.0
1720f85e4a,4.0,16.0,14.0,14.0,housewares,0.6
914bbf1d7b,1.0,31.0,39.0,36.0,toys,1.41
b584631619,1.0,16.0,11.0,13.0,watches_gifts,0.477
c2ad928095,1.0,16.0,6.0,11.0,stationery,0.2
c006d14273,1.0,16.0,34.0,34.0,furniture_decor,0.5
a4f025732d,2.0,50.0,2.0,40.0,furniture_decor,1.7
f619f125af,2.0,26.0,11.0,26.0,sports_leisure,0.217
b65d35a9df,2.0,60.0,20.0,29.0,stationery,1.4
78d0688c7b,1.0,16.0,7.0,11.0,auto,0.25
67217c43d8,5.0,16.0,10.0,11.0,construction_tools_safety,0.3
1b405b8c88,1.0,18.0,9.0,13.0,auto,0.6
e99d69efe6,1.0,33.0,13.0,25.0,stationery,0.6
eed5cbd74f,,40.0,40.0,40.0,other,5.9
d2d39433df,5.0,16.0,2.0,20.0,watches_gifts,0.25
82dbd25ac3,6.0,48.0,23.0,48.0,construction_tools_construction,13.3
65194d9ad0,1.0,40.0,25.0,30.0,industry_commerce_and_business,4.85
14887e028c,1.0,45.0,35.0,45.0,furniture_decor,2.2
4501cf8b9a,4.0,41.0,16.0,27.0,pet_shop,1.2
e69d971f8b,2.0,30.0,5.0,30.0,fashion_male_clothing,0.4
0a795de828,1.0,27.0,27.0,26.0,perfumery,0.318
7bf115809a,2.0,36.0,9.0,11.0,computers_accessories,0.1
ecbe1ef7e2,1.0,19.0,21.0,16.0,sports_leisure,0.902
d7a6514d88,4.0,25.0,25.0,25.0,toys,0.4
08e3404b62,1.0,27.0,21.0,15.0,health_beauty,1.233
a5c0a72789,4.0,40.0,40.0,40.0,housewares,3.1
e36f2ca8d2,1.0,45.0,15.0,35.0,bed_bath_table,2.0
0a997c3c89,3.0,16.0,12.0,20.0,watches_gifts,0.35
eebbed5ed3,1.0,30.0,20.0,25.0,bed_bath_table,1.75
7f47a78f50,2.0,20.0,17.0,15.0,toys,0.707
c6053fedf4,3.0,16.0,10.0,16.0,auto,0.5
90f39a309a,5.0,40.0,35.0,28.0,stationery,1.0
6c706bd66d,2.0,69.0,11.0,11.0,furniture_decor,1.1
daf7ec5956,1.0,20.0,30.0,30.0,bed_bath_table,3.2
a351c3c754,5.0,16.0,16.0,16.0,telephony,0.45
ad4b5def91,1.0,39.0,9.0,11.0,computers_accessories,0.25
a0adc3041e,3.0,48.0,37.0,25.0,computers_accessories,5.825
fec2d939a1,1.0,32.0,10.0,32.0,garden_tools,8.95
3275d85219,2.0,16.0,2.0,11.0,fashion_underwear_beach,0.2
524a212245,3.0,20.0,9.0,21.0,fashion_shoes,0.95
bff381f7e2,1.0,26.0,17.0,21.0,health_beauty,0.65
c5c1c5b904,6.0,36.0,28.0,28.0,auto,5.2
911cfb3743,4.0,16.0,15.0,15.0,sports_leisure,0.5
17fe46c4cd,1.0,51.0,27.0,51.0,bed_bath_table,5.288
ed8ba7857b,12.0,40.0,65.0,40.0,housewares,23.6
fd92a7f41b,1.0,36.0,60.0,26.0,luggage_accessories,4.403
1df2d3dd37,1.0,20.0,35.0,25.0,housewares,0.8
77adf2a023,1.0,50.0,12.0,14.0,bed_bath_table,0.6
c281cd6ab8,2.0,60.0,15.0,15.0,sports_leisure,0.95
cea23cad4e,2.0,61.0,21.0,21.0,auto,4.75
e21e755eab,1.0,42.0,11.0,36.0,bed_bath_table,2.4
530a9cb93b,2.0,23.0,8.0,13.0,computers_accessories,0.225
8a0c7c7b32,,59.0,35.0,29.0,other,2.5
5d3353870f,1.0,19.0,9.0,15.0,watches_gifts,0.3
3d6c312fc9,1.0,17.0,14.0,15.0,watches_gifts,0.725
8924b7a8cf,2.0,18.0,11.0,14.0,watches_gifts,0.375
09cb4aa62c,3.0,24.0,17.0,17.0,perfumery,0.15
9613dd0d7c,2.0,25.0,25.0,25.0,housewares,1.2
086f97beca,,16.0,2.0,20.0,other,0.15
c7e4c47f63,2.0,19.0,4.0,11.0,telephony,0.2
b1f47dd699,3.0,16.0,2.0,11.0,sports_leisure,0.25
71a8dd5f6f,1.0,18.0,8.0,13.0,home_appliances,0.12
15554042fe,1.0,19.0,3.0,11.0,telephony,0.2
394b16cd32,1.0,25.0,7.0,16.0,electronics,0.15
f3dbf072e8,1.0,22.0,26.0,15.0,sports_leisure,18.5
009af12774,3.0,20.0,35.0,20.0,toys,0.7
16d5f90479,1.0,35.0,79.0,35.0,home_construction,13.05
03ccf3bdaa,2.0,30.0,21.0,30.0,small_appliances,0.8
59f6da6e6e,4.0,16.0,6.0,11.0,health_beauty,0.15
4aecca9430,3.0,45.0,16.0,30.0,stationery,0.7
6bead7484a,3.0,25.0,8.0,18.0,baby,0.2
2ba5ea5123,1.0,46.0,7.0,28.0,baby,0.7
ce99c35152,2.0,37.0,9.0,11.0,watches_gifts,0.575
2b4280ae2d,2.0,16.0,2.0,11.0,watches_gifts,0.15
83fe1ea6fd,1.0,47.0,7.0,26.0,toys,1.2
79fb349afb,2.0,19.0,15.0,17.0,watches_gifts,0.299
c1a2997648,7.0,60.0,20.0,29.0,stationery,8.55
7c21d2794f,1.0,42.0,25.0,15.0,cool_stuff,1.0
3ac618d307,3.0,24.0,2.0,12.0,auto,0.1
1fd46d26e6,1.0,20.0,20.0,20.0,perfumery,0.2
92503fc18c,2.0,27.0,29.0,27.0,stationery,3.45
b80fc6d567,1.0,50.0,30.0,40.0,bed_bath_table,10.05
0bea71972d,1.0,30.0,60.0,50.0,housewares,16.8
7dfb24c549,1.0,20.0,10.0,14.0,pet_shop,0.16
3a5d57db95,1.0,20.0,20.0,20.0,sports_leisure,0.8
4082e07ccc,3.0,32.0,14.0,22.0,health_beauty,2.5
ed5122a6a7,1.0,48.0,11.0,41.0,bed_bath_table,1.938
b770fdfeb3,3.0,16.0,12.0,14.0,auto,0.255
d14fc36666,1.0,17.0,13.0,12.0,computers_accessories,0.163
3e8defa155,3.0,20.0,10.0,20.0,sports_leisure,0.3
4a5088fa8a,3.0,16.0,7.0,18.0,construction_tools_construction,3.35
95a7d5ca04,1.0,40.0,20.0,20.0,garden_tools,2.4
53e8156b28,2.0,40.0,8.0,30.0,audio,0.9
4dc2ff2b31,5.0,69.0,11.0,11.0,furniture_decor,2.85
9496e670a8,1.0,33.0,22.0,22.0,health_beauty,4.8
5ecccfce66,1.0,24.0,9.0,16.0,fashion_bags_accessories,0.2
e236a6527b,1.0,22.0,30.0,22.0,sports_leisure,1.5
6d3b335d1f,4.0,40.0,13.0,30.0,bed_bath_table,2.3
4606f0b0bc,1.0,32.0,16.0,15.0,computers_accessories,0.814
1ddab42b00,1.0,19.0,19.0,33.0,health_beauty,2.5
43838436d4,3.0,56.0,36.0,37.0,bed_bath_table,13.0
09d54f61ad,3.0,16.0,19.0,14.0,health_beauty,1.1
5facbcb580,1.0,35.0,25.0,35.0,furniture_decor,2.15
9ad75bd726,1.0,35.0,15.0,38.0,bed_bath_table,1.225
586bb93b98,7.0,40.0,12.0,12.0,furniture_decor,0.95
717e363866,1.0,45.0,5.0,45.0,furniture_decor,1.85
c600d7f131,,42.0,15.0,27.0,other,2.4
3f9051ef3d,1.0,30.0,12.0,16.0,health_beauty,2.0
de83d45010,3.0,16.0,10.0,16.0,sports_leisure,0.25
2ec3bf1b93,1.0,30.0,36.0,30.0,sports_leisure,1.9
a0544c3d3a,1.0,34.0,6.0,41.0,bed_bath_table,1.2
62177bb58d,3.0,60.0,30.0,30.0,industry_commerce_and_business,0.85
1f689385c7,1.0,21.0,7.0,11.0,housewares,0.75
f44779c162,3.0,16.0,17.0,19.0,garden_tools,0.1
184c94ca5e,1.0,16.0,10.0,16.0,bed_bath_table,1.1
11250b0d4b,2.0,30.0,30.0,20.0,agro_industry_and_commerce,3.0
5199c64bdd,1.0,35.0,7.0,28.0,bed_bath_table,0.8
4761d3c704,2.0,16.0,16.0,11.0,perfumery,0.6
026f43af35,1.0,52.0,33.0,43.0,agro_industry_and_commerce,10.317
9223b2f021,2.0,69.0,11.0,11.0,furniture_decor,1.4
ff85ff5176,1.0,30.0,30.0,30.0,housewares,1.2
9858707a48,2.0,49.0,21.0,49.0,cool_stuff,10.45
015ec57b45,1.0,28.0,4.0,18.0,health_beauty,0.75
651ddf320f,1.0,17.0,10.0,15.0,sports_leisure,0.425
b6467b14d8,1.0,20.0,20.0,20.0,sports_leisure,0.9
c0b677cf65,1.0,16.0,11.0,15.0,health_beauty,1.8
f7fdb1768a,1.0,43.0,5.0,30.0,bed_bath_table,1.5
024553ca83,1.0,30.0,12.0,16.0,health_beauty,2.0
1a1607ff3b,4.0,25.0,12.0,20.0,sports_leisure,0.3
1dd9019e9b,1.0,45.0,15.0,35.0,bed_bath_table,0.55
7ff398be53,2.0,17.0,3.0,12.0,electronics,0.1
3a38644e16,1.0,30.0,16.0,26.0,furniture_decor,0.8
40f9d700a4,5.0,50.0,17.0,30.0,sports_leisure,2.0
0b0172eb0f,2.0,22.0,13.0,15.0,electronics,0.15
a53009171e,1.0,16.0,17.0,20.0,health_beauty,0.2
8f211599d0,3.0,58.0,22.0,54.0,housewares,12.8
35a3e0dd6e,1.0,45.0,17.0,56.0,sports_leisure,2.886
5454dc9cca,1.0,22.0,22.0,16.0,construction_tools_construction,0.703
caaa713799,4.0,16.0,31.0,39.0,computers,2.6
341510944c,1.0,40.0,15.0,35.0,bed_bath_table,1.5
c7a0c5a255,1.0,20.0,35.0,20.0,bed_bath_table,1.0
d15010eecc,1.0,55.0,75.0,61.0,health_beauty,30.0
f20d17c569,3.0,25.0,5.0,19.0,housewares,0.7
0d9957ab8f,1.0,21.0,11.0,16.0,perfumery,0.6
f889fb87b5,1.0,22.0,3.0,15.0,health_beauty,0.15
bec1568108,2.0,16.0,10.0,16.0,auto,0.1
5f4f1408e6,7.0,20.0,20.0,20.0,toys,0.5
4e191b1e42,1.0,30.0,60.0,43.0,home_confort,2.375
36e0d84a06,1.0,16.0,7.0,12.0,fashion_bags_accessories,0.1
63682d69d8,3.0,18.0,24.0,22.0,small_appliances_home_oven_and_coffee,1.0
abd847676c,1.0,46.0,12.0,43.0,bed_bath_table,4.025
0c9ff9d8ed,1.0,61.0,13.0,61.0,auto,7.225
76bfc9b1b1,3.0,25.0,25.0,25.0,auto,3.05
d4054e3559,2.0,17.0,42.0,26.0,toys,12.65
55120e3bae,5.0,21.0,13.0,18.0,baby,0.29
6f2a4da2fb,1.0,19.0,7.0,12.0,health_beauty,0.4
e2bb00220a,1.0,16.0,2.0,20.0,watches_gifts,0.3
1561c00eea,2.0,16.0,3.0,16.0,computers_accessories,0.25
a916e7d54e,1.0,40.0,15.0,27.0,bed_bath_table,2.3
0a9bba9c02,1.0,16.0,16.0,15.0,health_beauty,0.9
b19f31153a,4.0,23.0,16.0,18.0,auto,0.256
49ac91bd3a,5.0,42.0,26.0,33.0,sports_leisure,4.4
026d610705,2.0,20.0,30.0,20.0,stationery,0.5
02a97df83a,1.0,21.0,16.0,18.0,health_beauty,0.4
f8e7c2967b,2.0,35.0,45.0,16.0,stationery,1.0
adcbd0e9ed,2.0,17.0,8.0,12.0,watches_gifts,0.275
6d9a616e3f,4.0,19.0,25.0,12.0,fashion_bags_accessories,0.1
a1d9c00766,1.0,17.0,13.0,15.0,health_beauty,0.217
303719bf7a,4.0,47.0,37.0,15.0,toys,2.1
4e127b9ccb,1.0,40.0,13.0,23.0,baby,0.9
3e08b2e39d,1.0,26.0,26.0,16.0,electronics,2.35
63a8fa4ae2,1.0,34.0,14.0,15.0,computers_accessories,0.85
d9738cad7d,6.0,54.0,20.0,40.0,construction_tools_construction,18.2
a5215a7a9f,4.0,16.0,31.0,39.0,computers,2.8
c824a04d73,1.0,33.0,27.0,26.0,auto,0.95
1177a49883,2.0,16.0,8.0,11.0,computers_accessories,0.05
367871ca22,4.0,26.0,34.0,42.0,auto,1.1
08d94d4235,1.0,45.0,15.0,35.0,home_confort,1.6
bdfa07ba67,3.0,22.0,26.0,16.0,sports_leisure,0.8
152eb960a9,3.0,48.0,48.0,18.0,health_beauty,10.2
ce28d6520f,3.0,35.0,5.0,30.0,bed_bath_table,0.65
bf7504ae9c,1.0,30.0,27.0,23.0,housewares,6.183
9fcd066d9a,1.0,30.0,12.0,16.0,health_beauty,0.75
6ec18f98bd,1.0,18.0,15.0,17.0,computers_accessories,0.525
0182db9fc9,2.0,35.0,10.0,30.0,baby,2.4
b5aa3dc3e3,1.0,31.0,4.0,24.0,books_technical,2.1
719ab24684,1.0,37.0,24.0,30.0,baby,0.8
fe55c83c84,4.0,35.0,10.0,35.0,furniture_decor,0.6
f98dbc219c,3.0,24.0,11.0,15.0,health_beauty,1.2
be021417a6,6.0,38.0,34.0,34.0,housewares,14.3
bae10dbc91,1.0,25.0,15.0,11.0,sports_leisure,0.5
77a76108c1,4.0,41.0,6.0,21.0,computers_accessories,0.6
bc4d8a403b,1.0,48.0,29.0,40.0,bed_bath_table,13.483
01175f0c61,4.0,42.0,7.0,42.0,toys,0.6
c5f91783ab,1.0,30.0,13.0,30.0,cine_photo,1.9
d3b162a5b1,2.0,27.0,31.0,22.0,toys,0.652
c56d677c97,1.0,16.0,16.0,16.0,flowers,1.8
5b1f3328a2,1.0,21.0,8.0,21.0,construction_tools_construction,2.85
5a33c907f1,3.0,27.0,14.0,23.0,health_beauty,0.35
383cefbb51,5.0,16.0,16.0,16.0,toys,0.237
137cf4a496,1.0,16.0,6.0,12.0,sports_leisure,0.3
b88dd8936e,1.0,16.0,23.0,16.0,furniture_decor,0.8
dd37c35adc,2.0,40.0,30.0,20.0,luggage_accessories,1.15
455d6578be,5.0,18.0,18.0,16.0,sports_leisure,0.3
f6d1df8e2f,2.0,69.0,11.0,11.0,furniture_decor,0.4
bdee5506e0,2.0,93.0,63.0,11.0,furniture_bedroom,14.0
15c507fd1d,2.0,20.0,20.0,20.0,pet_shop,0.25
c0ac4a8937,1.0,16.0,5.0,11.0,consoles_games,0.15
6eda94acf0,1.0,17.0,39.0,18.0,small_appliances,1.625
90509918fb,1.0,21.0,40.0,35.0,market_place,5.5
a020875cf9,1.0,32.0,2.0,24.0,auto,0.05
82106c53e3,4.0,50.0,20.0,20.0,market_place,4.6
1085377062,2.0,70.0,40.0,40.0,small_appliances,13.3
00e62bcf93,3.0,41.0,9.0,11.0,health_beauty,0.7
d6637bdb2f,1.0,19.0,28.0,17.0,health_beauty,2.45
ef20f423b4,1.0,65.0,2.0,13.0,furniture_decor,0.6
ddbb759beb,1.0,27.0,21.0,22.0,health_beauty,2.483
6e49a0cef7,5.0,17.0,15.0,16.0,sports_leisure,0.15
a7c46993a4,1.0,26.0,26.0,26.0,sports_leisure,1.1
13384f6452,1.0,33.0,38.0,39.0,office_furniture,14.85
20ece3dbcb,4.0,16.0,16.0,16.0,cool_stuff,0.15
f3ccdb9f9c,9.0,40.0,35.0,40.0,christmas_supplies,1.8
12109f7ebb,1.0,20.0,30.0,30.0,bed_bath_table,1.15
829b1d3da6,1.0,20.0,16.0,20.0,home_confort,2.0
fa8ca858fe,1.0,16.0,16.0,11.0,health_beauty,0.2
613221d716,2.0,62.0,16.0,49.0,office_furniture,22.7
52cd8731a8,1.0,18.0,9.0,12.0,perfumery,0.1
33a556a744,6.0,17.0,4.0,12.0,telephony,0.35
193cea27ec,1.0,43.0,15.0,39.0,bed_bath_table,4.4
e5841e5f87,1.0,17.0,12.0,15.0,watches_gifts,3.711
3eb6b55ec8,6.0,66.0,20.0,45.0,musical_instruments,9.55
4bec65b5ca,1.0,46.0,14.0,40.0,bed_bath_table,0.9
724692d1ae,1.0,46.0,3.0,34.0,bed_bath_table,1.7
beacc1d0f7,1.0,19.0,4.0,11.0,telephony,0.1
78b3ee06d4,2.0,60.0,10.0,15.0,stationery,6.7
dea1ae8abc,1.0,40.0,7.0,30.0,furniture_decor,2.5
942a3f93bb,4.0,20.0,35.0,26.0,sports_leisure,1.25
a3d747c254,2.0,20.0,10.0,30.0,books_general_interest,0.2
06435c7fca,2.0,80.0,10.0,60.0,furniture_decor,0.35
52aa45eea9,3.0,69.0,11.0,11.0,furniture_decor,3.0
2d4910ed53,2.0,80.0,20.0,33.0,housewares,13.1
5514443b5a,3.0,16.0,8.0,13.0,electronics,0.217
c6aab69ca5,1.0,30.0,42.0,52.0,small_appliances,10.35
ba16581014,3.0,95.0,45.0,20.0,furniture_decor,9.05
2d7bc40a07,,16.0,12.0,11.0,other,0.5
89a728cf89,2.0,32.0,10.0,32.0,auto,0.65
c8e902a9fd,1.0,40.0,10.0,30.0,luggage_accessories,0.15
09dafaa79c,1.0,40.0,4.0,30.0,bed_bath_table,0.6
df9a33adaa,1.0,16.0,16.0,16.0,construction_tools_lights,0.45
f77f34a4f2,2.0,16.0,11.0,11.0,watches_gifts,0.25
c4d513d82e,4.0,24.0,27.0,19.0,health_beauty,1.617
f908d3bf31,2.0,20.0,20.0,20.0,toys,0.1
6fade9670b,6.0,16.0,5.0,11.0,fashion_underwear_beach,0.4
978ea005bb,1.0,52.0,15.0,37.0,bed_bath_table,1.4
d6bbda35f0,5.0,16.0,7.0,11.0,toys,0.25
99e71b776d,1.0,16.0,10.0,11.0,perfumery,0.25
7f10c4dc56,1.0,23.0,19.0,24.0,auto,1.91
2584470c4e,1.0,36.0,18.0,25.0,construction_tools_lights,0.65
37d6f8bf93,1.0,20.0,2.0,14.0,dvds_blu_ray,0.2
4fbc19d5de,6.0,19.0,5.0,11.0,telephony,0.145
42fd6f72ca,2.0,29.0,18.0,28.0,construction_tools_safety,1.35
08a7edee09,1.0,28.0,16.0,20.0,health_beauty,0.917
cd87373ff7,1.0,19.0,19.0,17.0,consoles_games,0.46
2ed3c38538,1.0,64.0,18.0,33.0,toys,1.55
d0d16f5960,2.0,17.0,11.0,15.0,health_beauty,0.155
205204e979,4.0,21.0,28.0,21.0,housewares,0.95
055e4f6156,1.0,27.0,3.0,19.0,books_general_interest,0.4
